dataset,n,scenario,seed,arm,root_label,schedule_file_relative,raw_sha256,canonical_sha256,bytes,row_count,column_count,selected_exact_score,selected_iteration,guidance_mode,actual_pressure_weight,lns_seed
GermanOR,70,transfer_bottleneck,31,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/transfer_bottleneck/case_70_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,40fab5c41174f25ea31d0785caffccb507f76994734d57b6163bdb3da94a28b1,fb33b7c7afe653561903effa710df98f1c51ba9b48f315ab61485988d16f27a0,4899,63,16,,,,,
GermanOR,70,transfer_bottleneck,31,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/transfer_bottleneck/case_70_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,40fab5c41174f25ea31d0785caffccb507f76994734d57b6163bdb3da94a28b1,fb33b7c7afe653561903effa710df98f1c51ba9b48f315ab61485988d16f27a0,4899,63,16,,,,,
GermanOR,70,transfer_bottleneck,37,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/transfer_bottleneck/case_70_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c86f76958a2b01c2a52737df16da3ddf82534c74e884352170bbf557c3350fe8,271018bbbfe09787121d5b7bea2a5df3e4968959aa47e7549335e49081447e90,4870,64,16,,,,,
GermanOR,70,transfer_bottleneck,37,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/transfer_bottleneck/case_70_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c86f76958a2b01c2a52737df16da3ddf82534c74e884352170bbf557c3350fe8,271018bbbfe09787121d5b7bea2a5df3e4968959aa47e7549335e49081447e90,4870,64,16,,,,,
GermanOR,70,transfer_bottleneck,37,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/transfer_bottleneck/case_70_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c86f76958a2b01c2a52737df16da3ddf82534c74e884352170bbf557c3350fe8,271018bbbfe09787121d5b7bea2a5df3e4968959aa47e7549335e49081447e90,4870,64,16,,,,,
GermanOR,70,transfer_bottleneck,37,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/transfer_bottleneck/case_70_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c86f76958a2b01c2a52737df16da3ddf82534c74e884352170bbf557c3350fe8,271018bbbfe09787121d5b7bea2a5df3e4968959aa47e7549335e49081447e90,4870,64,16,,,,,
GermanOR,70,transfer_bottleneck,37,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/transfer_bottleneck/case_70_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c86f76958a2b01c2a52737df16da3ddf82534c74e884352170bbf557c3350fe8,271018bbbfe09787121d5b7bea2a5df3e4968959aa47e7549335e49081447e90,4870,64,16,,,,,
GermanOR,70,transfer_bottleneck,41,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/transfer_bottleneck/case_70_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,26f482257593ce2fa9563321ecc771b9347045c1b5d061db38905a5d48975d08,cb9c08b0d60f269619b27fec32f8ca7788deaa90fe280dfe028cdcf64d4e1809,5124,66,16,,,,,
GermanOR,70,transfer_bottleneck,41,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/transfer_bottleneck/case_70_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,26f482257593ce2fa9563321ecc771b9347045c1b5d061db38905a5d48975d08,cb9c08b0d60f269619b27fec32f8ca7788deaa90fe280dfe028cdcf64d4e1809,5124,66,16,,,,,
GermanOR,70,transfer_bottleneck,41,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/transfer_bottleneck/case_70_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,26f482257593ce2fa9563321ecc771b9347045c1b5d061db38905a5d48975d08,cb9c08b0d60f269619b27fec32f8ca7788deaa90fe280dfe028cdcf64d4e1809,5124,66,16,,,,,
GermanOR,70,transfer_bottleneck,41,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/transfer_bottleneck/case_70_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,26f482257593ce2fa9563321ecc771b9347045c1b5d061db38905a5d48975d08,cb9c08b0d60f269619b27fec32f8ca7788deaa90fe280dfe028cdcf64d4e1809,5124,66,16,,,,,
GermanOR,70,transfer_bottleneck,41,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/transfer_bottleneck/case_70_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,26f482257593ce2fa9563321ecc771b9347045c1b5d061db38905a5d48975d08,cb9c08b0d60f269619b27fec32f8ca7788deaa90fe280dfe028cdcf64d4e1809,5124,66,16,,,,,
GermanOR,70,transfer_bottleneck,43,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/transfer_bottleneck/case_70_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ddd9e9cdb7aeba2eefa86098db8b835d312707ce0ddaa0d052e4cb065b6e1714,014ad45831ba92e13211f743553b8427264a15e7f23c5e1bccc5fca1fcb5bac1,5146,66,16,,,,,
GermanOR,70,transfer_bottleneck,43,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/transfer_bottleneck/case_70_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ddd9e9cdb7aeba2eefa86098db8b835d312707ce0ddaa0d052e4cb065b6e1714,014ad45831ba92e13211f743553b8427264a15e7f23c5e1bccc5fca1fcb5bac1,5146,66,16,,,,,
GermanOR,70,transfer_bottleneck,43,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/transfer_bottleneck/case_70_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ddd9e9cdb7aeba2eefa86098db8b835d312707ce0ddaa0d052e4cb065b6e1714,014ad45831ba92e13211f743553b8427264a15e7f23c5e1bccc5fca1fcb5bac1,5146,66,16,,,,,
GermanOR,70,transfer_bottleneck,43,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/transfer_bottleneck/case_70_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ddd9e9cdb7aeba2eefa86098db8b835d312707ce0ddaa0d052e4cb065b6e1714,014ad45831ba92e13211f743553b8427264a15e7f23c5e1bccc5fca1fcb5bac1,5146,66,16,,,,,
GermanOR,70,transfer_bottleneck,43,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/transfer_bottleneck/case_70_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,ddd9e9cdb7aeba2eefa86098db8b835d312707ce0ddaa0d052e4cb065b6e1714,014ad45831ba92e13211f743553b8427264a15e7f23c5e1bccc5fca1fcb5bac1,5146,66,16,,,,,
GermanOR,70,transfer_bottleneck,47,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/transfer_bottleneck/case_70_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a69de235992ccf726db60ae5fddb6fea675d2477973300950557c339eb1a7cea,4e5bb3cfe2f0957595e7ce76d577724d5ad443141d35e47758ca6feac66a7b2d,5033,66,16,,,,,
GermanOR,70,transfer_bottleneck,47,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/transfer_bottleneck/case_70_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a69de235992ccf726db60ae5fddb6fea675d2477973300950557c339eb1a7cea,4e5bb3cfe2f0957595e7ce76d577724d5ad443141d35e47758ca6feac66a7b2d,5033,66,16,,,,,
GermanOR,70,transfer_bottleneck,47,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/transfer_bottleneck/case_70_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a69de235992ccf726db60ae5fddb6fea675d2477973300950557c339eb1a7cea,4e5bb3cfe2f0957595e7ce76d577724d5ad443141d35e47758ca6feac66a7b2d,5033,66,16,,,,,
GermanOR,70,transfer_bottleneck,47,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/transfer_bottleneck/case_70_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a69de235992ccf726db60ae5fddb6fea675d2477973300950557c339eb1a7cea,4e5bb3cfe2f0957595e7ce76d577724d5ad443141d35e47758ca6feac66a7b2d,5033,66,16,,,,,
GermanOR,70,transfer_bottleneck,47,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/transfer_bottleneck/case_70_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a69de235992ccf726db60ae5fddb6fea675d2477973300950557c339eb1a7cea,4e5bb3cfe2f0957595e7ce76d577724d5ad443141d35e47758ca6feac66a7b2d,5033,66,16,,,,,
GermanOR,100,nominal,7,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a3c78e7ad6259a08814f06be41821849500f7cd4cb95e15cacac7c7f3c9dd6a6,120aa360125ebae7a740021af8d2d960cf4eade8e5848612a258d9284030537c,6271,81,16,,,,,
GermanOR,100,nominal,7,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a3c78e7ad6259a08814f06be41821849500f7cd4cb95e15cacac7c7f3c9dd6a6,120aa360125ebae7a740021af8d2d960cf4eade8e5848612a258d9284030537c,6271,81,16,,,,,
GermanOR,100,nominal,7,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a3c78e7ad6259a08814f06be41821849500f7cd4cb95e15cacac7c7f3c9dd6a6,120aa360125ebae7a740021af8d2d960cf4eade8e5848612a258d9284030537c,6271,81,16,,,,,
GermanOR,100,nominal,7,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a3c78e7ad6259a08814f06be41821849500f7cd4cb95e15cacac7c7f3c9dd6a6,120aa360125ebae7a740021af8d2d960cf4eade8e5848612a258d9284030537c,6271,81,16,,,,,
GermanOR,100,nominal,7,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a3c78e7ad6259a08814f06be41821849500f7cd4cb95e15cacac7c7f3c9dd6a6,120aa360125ebae7a740021af8d2d960cf4eade8e5848612a258d9284030537c,6271,81,16,,,,,
GermanOR,100,nominal,11,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,3a4473a90c71fa5a07e0fd2f915458267d56d6e53ca8433a9b62a697bab30f42,e8c571b7ab299a997bba7ffc073b7b2f91f12500af6d03025b2b652f87356da0,6795,88,16,,,,,
GermanOR,100,nominal,11,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,3a4473a90c71fa5a07e0fd2f915458267d56d6e53ca8433a9b62a697bab30f42,e8c571b7ab299a997bba7ffc073b7b2f91f12500af6d03025b2b652f87356da0,6795,88,16,,,,,
GermanOR,100,nominal,11,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,3a4473a90c71fa5a07e0fd2f915458267d56d6e53ca8433a9b62a697bab30f42,e8c571b7ab299a997bba7ffc073b7b2f91f12500af6d03025b2b652f87356da0,6795,88,16,,,,,
GermanOR,100,nominal,11,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,3a4473a90c71fa5a07e0fd2f915458267d56d6e53ca8433a9b62a697bab30f42,e8c571b7ab299a997bba7ffc073b7b2f91f12500af6d03025b2b652f87356da0,6795,88,16,,,,,
GermanOR,100,nominal,11,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,3a4473a90c71fa5a07e0fd2f915458267d56d6e53ca8433a9b62a697bab30f42,e8c571b7ab299a997bba7ffc073b7b2f91f12500af6d03025b2b652f87356da0,6795,88,16,,,,,
GermanOR,100,nominal,19,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1f7434473fd4d48c02ec27ffad67e425f03c2882ee6acbb23283d60f095874d1,815e4c02e07f8fb9e9da6a6790183a2c941d2ad33ae35c00d65e1a9bdced1b1f,5984,79,16,,,,,
GermanOR,100,nominal,19,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1f7434473fd4d48c02ec27ffad67e425f03c2882ee6acbb23283d60f095874d1,815e4c02e07f8fb9e9da6a6790183a2c941d2ad33ae35c00d65e1a9bdced1b1f,5984,79,16,,,,,
GermanOR,100,nominal,19,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1f7434473fd4d48c02ec27ffad67e425f03c2882ee6acbb23283d60f095874d1,815e4c02e07f8fb9e9da6a6790183a2c941d2ad33ae35c00d65e1a9bdced1b1f,5984,79,16,,,,,
GermanOR,100,nominal,19,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1f7434473fd4d48c02ec27ffad67e425f03c2882ee6acbb23283d60f095874d1,815e4c02e07f8fb9e9da6a6790183a2c941d2ad33ae35c00d65e1a9bdced1b1f,5984,79,16,,,,,
GermanOR,100,nominal,19,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,1f7434473fd4d48c02ec27ffad67e425f03c2882ee6acbb23283d60f095874d1,815e4c02e07f8fb9e9da6a6790183a2c941d2ad33ae35c00d65e1a9bdced1b1f,5984,79,16,,,,,
GermanOR,100,nominal,23,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,cb261626b7ac1933dee46687788afdb162420d9be3795a1d8906887bd4e3d69d,44708b05752be135ae274ee94b7ca96d0d462eff4e1e6fa1296df38fa3186ff1,6267,81,16,,,,,
GermanOR,100,nominal,23,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,cb261626b7ac1933dee46687788afdb162420d9be3795a1d8906887bd4e3d69d,44708b05752be135ae274ee94b7ca96d0d462eff4e1e6fa1296df38fa3186ff1,6267,81,16,,,,,
GermanOR,100,nominal,23,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,cb261626b7ac1933dee46687788afdb162420d9be3795a1d8906887bd4e3d69d,44708b05752be135ae274ee94b7ca96d0d462eff4e1e6fa1296df38fa3186ff1,6267,81,16,,,,,
GermanOR,100,nominal,23,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,cb261626b7ac1933dee46687788afdb162420d9be3795a1d8906887bd4e3d69d,44708b05752be135ae274ee94b7ca96d0d462eff4e1e6fa1296df38fa3186ff1,6267,81,16,,,,,
GermanOR,100,nominal,23,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,cb261626b7ac1933dee46687788afdb162420d9be3795a1d8906887bd4e3d69d,44708b05752be135ae274ee94b7ca96d0d462eff4e1e6fa1296df38fa3186ff1,6267,81,16,,,,,
GermanOR,100,nominal,29,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eb783648ee1ee3dcb394541fe7ffb188ce1c46d21aff921f3b21b7e8820e06e9,cf3adba7e4d393818a63ca17ed64b925a07fe11cf16af9f05095462b451762da,5991,79,16,,,,,
GermanOR,100,nominal,29,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eb783648ee1ee3dcb394541fe7ffb188ce1c46d21aff921f3b21b7e8820e06e9,cf3adba7e4d393818a63ca17ed64b925a07fe11cf16af9f05095462b451762da,5991,79,16,,,,,
GermanOR,100,nominal,29,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eb783648ee1ee3dcb394541fe7ffb188ce1c46d21aff921f3b21b7e8820e06e9,cf3adba7e4d393818a63ca17ed64b925a07fe11cf16af9f05095462b451762da,5991,79,16,,,,,
GermanOR,100,nominal,29,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eb783648ee1ee3dcb394541fe7ffb188ce1c46d21aff921f3b21b7e8820e06e9,cf3adba7e4d393818a63ca17ed64b925a07fe11cf16af9f05095462b451762da,5991,79,16,,,,,
GermanOR,100,nominal,29,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,eb783648ee1ee3dcb394541fe7ffb188ce1c46d21aff921f3b21b7e8820e06e9,cf3adba7e4d393818a63ca17ed64b925a07fe11cf16af9f05095462b451762da,5991,79,16,,,,,
GermanOR,100,nominal,31,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8cb0ee7eae9aaecdec23fbb4c9865a7be9129ac2083d89da31d42ffe5b0e4a7d,22509a664e16b8b14d319ceeaee386bbe60e48449fb410a1b428c20c7de29525,5652,73,16,,,,,
GermanOR,100,nominal,31,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8cb0ee7eae9aaecdec23fbb4c9865a7be9129ac2083d89da31d42ffe5b0e4a7d,22509a664e16b8b14d319ceeaee386bbe60e48449fb410a1b428c20c7de29525,5652,73,16,,,,,
GermanOR,100,nominal,31,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8cb0ee7eae9aaecdec23fbb4c9865a7be9129ac2083d89da31d42ffe5b0e4a7d,22509a664e16b8b14d319ceeaee386bbe60e48449fb410a1b428c20c7de29525,5652,73,16,,,,,
GermanOR,100,nominal,31,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8cb0ee7eae9aaecdec23fbb4c9865a7be9129ac2083d89da31d42ffe5b0e4a7d,22509a664e16b8b14d319ceeaee386bbe60e48449fb410a1b428c20c7de29525,5652,73,16,,,,,
GermanOR,100,nominal,31,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,8cb0ee7eae9aaecdec23fbb4c9865a7be9129ac2083d89da31d42ffe5b0e4a7d,22509a664e16b8b14d319ceeaee386bbe60e48449fb410a1b428c20c7de29525,5652,73,16,,,,,
GermanOR,100,nominal,37,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,e89c5d2681afae7aba1c6dffbf0a00704f335b3b644eb8492fa1f04152bdc048,cddd08dae93ee5d809e2d98d79dda8997bd8b72c9ecb289993c6722314f7a389,5609,74,16,,,,,
GermanOR,100,nominal,37,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,e89c5d2681afae7aba1c6dffbf0a00704f335b3b644eb8492fa1f04152bdc048,cddd08dae93ee5d809e2d98d79dda8997bd8b72c9ecb289993c6722314f7a389,5609,74,16,,,,,
GermanOR,100,nominal,37,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,e89c5d2681afae7aba1c6dffbf0a00704f335b3b644eb8492fa1f04152bdc048,cddd08dae93ee5d809e2d98d79dda8997bd8b72c9ecb289993c6722314f7a389,5609,74,16,,,,,
GermanOR,100,nominal,37,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,e89c5d2681afae7aba1c6dffbf0a00704f335b3b644eb8492fa1f04152bdc048,cddd08dae93ee5d809e2d98d79dda8997bd8b72c9ecb289993c6722314f7a389,5609,74,16,,,,,
GermanOR,100,nominal,37,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,e89c5d2681afae7aba1c6dffbf0a00704f335b3b644eb8492fa1f04152bdc048,cddd08dae93ee5d809e2d98d79dda8997bd8b72c9ecb289993c6722314f7a389,5609,74,16,,,,,
GermanOR,100,nominal,41,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,145353d30016a6fa0f1ad13f0deff00b8fadc4278676136131e39e590d5bc632,946557efc1c1e2a2612673656b636aea6a089fb7d84073fb09ab2765e6804c59,6644,86,16,,,,,
GermanOR,100,nominal,41,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,145353d30016a6fa0f1ad13f0deff00b8fadc4278676136131e39e590d5bc632,946557efc1c1e2a2612673656b636aea6a089fb7d84073fb09ab2765e6804c59,6644,86,16,,,,,
GermanOR,100,nominal,41,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,145353d30016a6fa0f1ad13f0deff00b8fadc4278676136131e39e590d5bc632,946557efc1c1e2a2612673656b636aea6a089fb7d84073fb09ab2765e6804c59,6644,86,16,,,,,
GermanOR,100,nominal,41,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,145353d30016a6fa0f1ad13f0deff00b8fadc4278676136131e39e590d5bc632,946557efc1c1e2a2612673656b636aea6a089fb7d84073fb09ab2765e6804c59,6644,86,16,,,,,
GermanOR,100,nominal,41,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w2/nominal/case_100_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,145353d30016a6fa0f1ad13f0deff00b8fadc4278676136131e39e590d5bc632,946557efc1c1e2a2612673656b636aea6a089fb7d84073fb09ab2765e6804c59,6644,86,16,,,,,
GermanOR,100,nominal,43,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0/nominal/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,2846847e2a9bf74e3c3048bbddc34979ef3736bb1c28504e889e2e5b5f300dd5,a4a7b59399db869e0444cd356b9668c5f043cb25bff3ed853e7cb2c338eb2119,6774,88,16,,,,,
GermanOR,100,nominal,43,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p25/nominal/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,2846847e2a9bf74e3c3048bbddc34979ef3736bb1c28504e889e2e5b5f300dd5,a4a7b59399db869e0444cd356b9668c5f043cb25bff3ed853e7cb2c338eb2119,6774,88,16,,,,,
GermanOR,100,nominal,43,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w0p5/nominal/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,2846847e2a9bf74e3c3048bbddc34979ef3736bb1c28504e889e2e5b5f300dd5,a4a7b59399db869e0444cd356b9668c5f043cb25bff3ed853e7cb2c338eb2119,6774,88,16,,,,,
GermanOR,100,nominal,43,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n100/price_cal_w1/nominal/case_100_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,2846847e2a9bf74e3c3048bbddc34979ef3736bb1c28504e889e2e5b5f300dd5,a4a7b59399db869e0444cd356b9668c5f043cb25bff3ed853e7cb2c338eb2119,6774,88,16,,,,,
